Hong Kong,Bu neng shuo de. mi mi (2007)
USA,Feast of Love (2007)
Philippines,Ouija (2007)
France,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence (2007)
Canada,Battle in Seattle (2007)
USA,The Cake Eaters (2007)
USA,Tomb Raider Ascension (2007)
Italy,Virgin Territory (2007)
USA,Youth Without Youth (2007)
France,Boarding Gate (2007)
Japan,Evangerion shin gekijôban: Jo (2007)
Mexico,Under the Same Moon (2007)
Australia,December Boys (2007)
India,No Smoking (2007)
UK,Mister Lonely (2007)
Australia,Storm Warning (2007)
Argentina,Una semana solos (2007)
France,Caramel (2007)
USA,Kickin' It Old Skool (2007)
USA,Redline (2007)
Argentina,XXY (2007)
USA,Itty Bitty Titty Committee (2007)
UK,Angel (2007)
UK,I Want Candy (2007)
USA,Redacted (2007)
Mexico,Niñas Mal (2007)
USA,The Life Before Her Eyes (2007)
USA,The Brothers Solomon (2007)
UK,The Deaths of Ian Stone (2007)
USA,Snow Angels (2007)
UK,Outlaw (2007)
UK,Death Defying Acts (2007)
Denmark,Daisy Diamond (2007)
USA,Martian Child (2007)
USA,You Kill Me (2007)
UK,Popcorn (2007)
USA,Red Is the Color of (2007)
USA,Battle for Terra (2007)
USA,Then She Found Me (2007)
USA,The Hunting Party (2007)
USA,Gracie (2007)
India,Shootout at Lokhandwala (2007)
USA,Drive Thru (2007)
USA,Married Life (2007)
UK,Until Death (2007)
USA,The Walker (2007)
France,Love Songs (2007)
India,Ram Gopal Varma's Indian Flames (2007)
Hong Kong,Dou fo sin (2007)
Sweden,"You, the Living (2007)"
USA,Whisper (2007)
Canada,Stuck (2007)
USA,Talk to Me (2007)
France,The Secrets (2007)
USA,Delta Farce (2007)
USA,He Was a Quiet Man (2007)
UK,Closure (2007)
India,Eklavya: The Royal Guard (2007)
UK,Puffball: The Devil's Eyeball (2007)
USA,American Loser (2007)
Brazil,Cidade dos Homens (2007)
South Korea,Milyang (2007)
UK,The Good Night (2007)
France,"Ensemble, c'est tout (2007)"
UK,Brick Lane (2007)
USA,Remember the Daze (2007)
India,Guru (2007)
France,Broken English (2007)
USA,Resurrecting the Champ (2007)
USA,Year of the Dog (2007)
USA,Kabluey (2007)
Japan,Sword of the Stranger (2007)
Canada,Just Buried (2007)
India,Shankardada Zindabad (2007)
Japan,Kurôzu zero (2007)
USA,On the Doll (2007)
USA,Firehouse Dog (2007)
Canada,Normal (2007)
USA,Loveless in Los Angeles (2007)
UK,I Really Hate My Job (2007)
Canada,Numb (2007)
USA,Catacombs (2007)
USA,Music Within (2007)
Russia,Leningrad (2009)
USA,Mama's Boy (2007)
Belgium,Ben X (2007)
USA,This Christmas (2007)
India,Johnny Gaddaar (2007)
India,Bhool Bhulaiyaa (2007)
USA,Blonde Ambition (2007)
USA,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
USA,House of Fears (2007)
USA,The Take (2007)
USA,The Last Sin Eater (2007)
USA,Take (2007)
France,The Secret of the Grain (2007)
USA,Viva (2007)
Mexico,Silent Light (2007)
Serbia,Klopka (2007)
India,Welcome (2007)
Canada,L'âge des ténèbres (2007)
Austria,Import Export (2007)
Austria,42plus (2007)
USA,First Born (2007)
USA,Dark Matter (2007)
USA,Her Best Move (2007)
USA,7-10 Split (2007)
Bahamas,Bad Girl Island (2007)
USA,Slipstream (2007)
USA,The Grand (2007)
USA,The Girl in the Park (2007)
USA,5-25-77 (2007)
Italy,Go Go Tales (2007)
USA,Anamorph (2007)
USA,Aaah! Zombies!! (2007)
USA,Watching the Detectives (2007)
India,Dhamaal (2007)
USA,Timber Falls (2007)
USA,Dedication (2007)
Turkey,Barda (2007)
Australia,"Romulus, My Father (2007)"
USA,Hannah Takes the Stairs (2007)
USA,Normal Adolescent Behavior (2007)
Canada,Diamond Dogs (2007)
Germany,Neues vom Wixxer (2007)
USA,Suburban Girl (2007)
USA,Dante's Inferno (2007)
Canada,Walk All Over Me (2007)
USA,A West Texas Children's Story (2007)
USA,Spiral (2007)
Germany,The Color of Freedom (2007)
USA,Simple Things (2007)
India,Heyy Babyy (2007)
USA,Scar (2007)
Canada,Partition (2007)
USA,Nobel Son (2007)
USA,Live! (2007)
UK,When Did You Last See Your Father? (2007)
Canada,A Dog's Breakfast (2007)
Canada,End of the Line (2007)
USA,Stories USA (2007)
France,Steak (2007)
USA,Grace Is Gone (2007)
USA,Too Young to Marry (2007)
France,La fille coupée en deux (2007)
USA,Illegal Aliens (2007)
USA,Gardener of Eden (2007)
Spain,La zona (2007)
India,Awarapan (2007)
Canada,The Tracey Fragments (2007)
USA,Socket (2007)
Canada,The Stone Angel (2007)
USA,The List (2007)
USA,The Gray Man (2007)
USA,Tooth and Nail (2007)
USA,Before the Rains (2007)
UK,Unrelated (2007)
USA,White Noise 2: The Light (2007)
Hong Kong,The Warlords (2007)
UK,Dead Wood (2007)
Canada,Christmas in Wonderland (2007)
USA,Spin (2007)
India,Sivaji (2007)
UK,Nightwatching (2007)
India,Ek Chalis Ki Last Local (2007)
USA,The Go-Getter (2007)
USA,Good Time Max (2007)
USA,In Search of a Midnight Kiss (2007)
USA,Honeydripper (2007)
USA,American Pastime (2007)
USA,Rails & Ties (2007)
USA,Beauty and the Beast: A Latter-Day Tale (2007)
USA,Look (2007)
Germany,Kein Bund fürs Leben (2007)
Germany,Eight Miles High (2007)
USA,The Final Season (2007)
USA,Adrift in Manhattan (2007)
USA,Shadow Puppets (2007)
Spain,Nocturna (2007)
India,Dus Kahaniyaan (2007)
Belgium,Irina Palm (2007)
UK,Exhibit A (2007)
USA,Unearthed (2007)
Argentina,La antena (2007)
Japan,Piano no mori (2007)
France,Si j'étais toi (2007)
USA,Full of It (2007)
Canada,Left for Dead (2007)
USA,Purple Violets (2007)
USA,Imprint (2007)
Thailand,Rak haeng Siam (2007)
Mexico,The Night Buffalo (2007)
Hungary,A londoni férfi (2007)
Canada,The Poet (2007)
USA,The Wizard of Gore (2007)
Canada,How She Move (2007)
USA,Interview (2007)
USA,The Box (2007)
Italy,Winx Club: Il segreto del Regno Perduto (2007)
USA,Turn the River (2007)
USA,The Hammer (2007)
France,99 francs (2007)
USA,Polycarp (2007)
Germany,Botched (2007)
USA,Brooklyn Rules (2007)
USA,Flakes (2007)
USA,Night Skies (2007)
USA,Black Irish (2007)
USA,The Flock (2007)
USA,Naked Fear (2007)
USA,Curse of the Pink Panties (2007)
UK,Fishtales (2007)
USA,Day Zero (2007)
USA,Moondance Alexander (2007)
Turkey,Kabadayi (2007)
USA,Saving Sarah Cain (2007)
USA,Shanghai Kiss (2007)
USA,Chop Shop (2007)
USA,Mamma Mia! (2008)
USA,The Dark Knight (2008)
USA,Twilight (2008)
USA,Get Smart (2008)
USA,Iron Man (2008)
UK,In Bruges (2008)
USA,Journey to the Center of the Earth (2008)
USA,Wanted (2008)
USA,The Incredible Hulk (2008)
USA,Forgetting Sarah Marshall (2008)
France,Taken (2008)
USA,Step Brothers (2008)
USA,Indiana Jones and the Kingdom of the Crystal Skull (2008)
USA,WALL·E (2008)
France,Martyrs (2008)
USA,Tropic Thunder (2008)
USA,The Curious Case of Benjamin Button (2008)
USA,The Strangers (2008)
USA,The Hurt Locker (2008)
USA,Cloverfield (2008)
Spain,Vicky Cristina Barcelona (2008)
Germany,Gran Torino (2008)
USA,Hancock (2008)
USA,Kung Fu Panda (2008)
USA,Body of Lies (2008)
USA,Sex Drive (2008)
UK,Quantum of Solace (2008)
USA,Revolutionary Road (2008)
USA,Yes Man (2008)
USA,The Reader (2008)
USA,27 Dresses (2008)
UK,Slumdog Millionaire (2008)
USA,Disaster Movie (2008)
USA,Hellboy II: The Golden Army (2008)
USA,Step Up 2: The Streets (2008)
USA,Pineapple Express (2008)
USA,The House Bunny (2008)
USA,Sex and the City (2008)
USA,Nick and Norah's Infinite Playlist (2008)
USA,Wild Child (2008)
USA,Seven Pounds (2008)
USA,You Don't Mess with the Zohan (2008)
USA,The Chronicles of Narnia: Prince Caspian (2008)
Germany,Role Models (2008)
Germany,Rambo (2008)
USA,The Day the Earth Stood Still (2008)
UK,Eden Lake (2008)
USA,Burn After Reading (2008)
USA,Jumper (2008)
USA,Bolt (2008)
UK,Bronson (2008)
USA,Marley & Me (2008)
UK,The Boy in the Striped Pajamas (2008)
USA,21 (2008)
USA,The Spiderwick Chronicles (2008)
USA,Righteous Kill (2008)
USA,The Mummy: Tomb of the Dragon Emperor (2008)
USA,Zack and Miri Make a Porno (2008)
USA,Madagascar: Escape 2 Africa (2008)
Sweden,Let the Right One In (2008)
UK,"Definitely, Maybe (2008)"
Japan,Ponyo (2008)
USA,Changeling (2008)
USA,W. (2008)
USA,High School Musical 3: Senior Year (2008)
UK,The Other Boleyn Girl (2008)
UK,RocknRolla (2008)
USA,Defiance (2008)
USA,Valkyrie (2008)
USA,Bedtime Stories (2008)
USA,Milk (2008)
UK,The Broken (2008)
USA,The Wrestler (2008)
Hong Kong,Yip Man (2008)
USA,Made of Honor (2008)
USA,Speed Racer (2008)
USA,The Forbidden Kingdom (2008)
USA,The Happening (2008)
USA,Never Back Down (2008)
USA,Superhero Movie (2008)
USA,"10,000 BC (2008)"
USA,Punisher: War Zone (2008)
USA,Nights in Rodanthe (2008)
UK,The Duchess (2008)
UK,Doomsday (2008)
USA,Death Race (2008)
USA,Vantage Point (2008)
USA,Eagle Eye (2008)
USA,Horton Hears a Who! (2008)
USA,Extreme Movie (2008)
USA,Baby Mama (2008)
USA,Fool's Gold (2008)
UK,The Bank Job (2008)
USA,Doubt (2008)
UK,Australia (2008)
USA,Bangkok Dangerous (2008)
USA,"Angus, Thongs and Perfect Snogging (2008)"
USA,Sunshine Cleaning (2008)
Germany,Inkheart (2008)
USA,The Spirit (2008)
USA,"Synecdoche, New York (2008)"
USA,Untraceable (2008)
USA,Harold & Kumar Escape from Guantanamo Bay (2008)
USA,Deception (2008)
USA,Rachel Getting Married (2008)
USA,Street Kings (2008)
Canada,Blindness (2008)
USA,Traitor (2008)
USA,What Happens in Vegas (2008)
USA,Mirrors (2008)
Canada,Max Payne (2008)
USA,Appaloosa (2008)
France,Transporter 3 (2008)
USA,The Ruins (2008)
USA,The Sisterhood of the Traveling Pants 2 (2008)
USA,City of Ember (2008)
USA,The Women (2008)
USA,Saw V (2008)
USA,The Brothers Bloom (2008)
USA,Semi-Pro (2008)
India,Race (2008)
USA,Meet the Spartans (2008)
USA,The Secret Life of Bees (2008)
Ireland,Hunger (2008)
India,A Wednesday (2008)
Spain,Diary of a Nymphomaniac (2008)
USA,Passengers (2008)
USA,Shutter (2008)
USA,Two Lovers (2008)
Germany,The Wave (2008)
UK,Miss Pettigrew Lives for a Day (2008)
UK,The Love Guru (2008)
USA,Outlander (2008)
UK,The Edge of Love (2008)
South Korea,The Chaser (2008)
USA,Quarantine (2008)
USA,Good Dick (2008)
Belgium,Loft (2008)
France,Che: Part One (2008)
India,Ghajini (2008)
USA,Frost/Nixon (2008)
UK,Happy-Go-Lucky (2008)
UK,I Can't Think Straight (2008)
USA,Star Wars: The Clone Wars (2008)
USA,My Best Friend's Girl (2008)
USA,The Midnight Meat Train (2008)
USA,The Hottie & the Nottie (2008)
USA,The Lazarus Project (2008)
Japan,One Missed Call (2008)
USA,Cadillac Records (2008)
UK,How to Lose Friends & Alienate People (2008)
USA,Lakeview Terrace (2008)
USA,Ghost Town (2008)
USA,Fireproof (2008)
USA,Leatherheads (2008)
Germany,Four Christmases (2008)
USA,Repo! The Genetic Opera (2008)
France,Babylon A.D. (2008)
UK,The Other Man (2008)
USA,The Rocker (2008)
UK,Brideshead Revisited (2008)
USA,Felon (2008)
USA,Splinter (2008)
Italy,Gomorrah (2008)
Canada,To Each Her Own (2008)
France,Astérix aux jeux olympiques (2008)
USA,Beer for My Horses (2008)
USA,Mad Money (2008)
USA,Prom Night (2008)
China,Red Cliff (2008)
USA,The Express (2008)
USA,Nothing But the Truth (2008)
USA,Drillbit Taylor (2008)
USA,Jolene (2008)
USA,College Road Trip (2008)
USA,Beverly Hills Chihuahua (2008)
Germany,The Informers (2008)
UK,Easy Virtue (2008)
Hungary,The Secret of Moonacre (2008)
USA,The Eye (2008)
USA,Choke (2008)
UK,The Cottage (2008)
USA,The Stoning of Soraya M. (2008)
UK,Transsiberian (2008)
USA,Bottle Shock (2008)
UK,The Tale of Despereaux (2008)
USA,Keith (2008)
USA,The Burning Plain (2008)
UK,Incendiary (2008)
USA,"New York, I Love You (2008)"
USA,Zombie Strippers (2008)
Argentina,Don't Look Down (2008)
USA,Deadgirl (2008)
USA,Nim's Island (2008)
USA,Stop-Loss (2008)
South Korea,Joheunnom nabbeunnom isanghannom (2008)
USA,Pride and Glory (2008)
USA,College (2008)
USA,Pathology (2008)
USA,Witless Protection (2008)
USA,The X Files: I Want to Believe (2008)
USA,Miracle at St. Anna (2008)
USA,Swing Vote (2008)
Japan,Departures (2008)
USA,From Within (2008)
USA,The Accidental Husband (2008)
USA,Igor (2008)
UK,The Wackness (2008)
Spain,Che: Part Two (2008)
France,Mesrine Part 1: Killer Instinct (2008)
USA,Elegy (2008)
USA,Meet Dave (2008)
UK,Be Kind Rewind (2008)
USA,Tokyo Gore Police (2008)
Germany,Afterwards (2008)
USA,The Alphabet Killer (2008)
USA,Killshot (2008)
USA,Chaos Theory (2008)
Canada,Pontypool (2008)
USA,The Poker House (2008)
Australia,Lake Mungo (2008)
Canada,Passchendaele (2008)
USA,The Haunting of Molly Hartley (2008)
USA,The Family That Preys (2008)
USA,Hell Ride (2008)
Norway,Max Manus: Man of War (2008)
India,Dostana (2008)
Germany,The Baader Meinhof Complex (2008)
USA,"Surfer, Dude (2008)"
USA,The Mysteries of Pittsburgh (2008)
USA,Soul Men (2008)
France,Bienvenue chez les Ch'tis (2008)
Canada,Flash of Genius (2008)
Spain,The Oxford Murders (2008)
USA,What Just Happened (2008)
Israel,Waltz with Bashir (2008)
Japan,Still Walking (2008)
USA,Strange Wilderness (2008)
USA,Kit Kittredge: An American Girl (2008)
UK,Donkey Punch (2008)
Japan,Resident Evil: Degeneration (2008)
USA,Amusement (2008)
Germany,Far Cry (2008)
USA,First Sunday (2008)
USA,Hamlet 2 (2008)
Canada,Stone of Destiny (2008)
India,Rab Ne Bana Di Jodi (2008)
USA,Garden Party (2008)
UK,Franklyn (2008)
USA,Fling (2008)
USA,The Human Contract (2008)
UK,The Children (2008)
Belgium,JCVD (2008)
USA,The Promotion (2008)
UK,Me and Orson Welles (2008)
USA,Death in Love (2008)
USA,Over Her Dead Body (2008)
USA,The Lucky Ones (2008)
UK,Gardens of the Night (2008)
USA,Fireflies in the Garden (2008)
Australia,Restraint (2008)
UK,Outpost (2008)
USA,The Loss of a Teardrop Diamond (2008)
USA,Frozen River (2008)
USA,"War, Inc. (2008)"
Slovakia,Bathory: Countess of Blood (2008)
USA,Solstice (2008)
USA,Dream Boy (2008)
USA,Henry Poole Is Here (2008)
France,Paris (2008)
USA,The Ramen Girl (2008)
Germany,Der rote Baron (2008)
USA,The Great Buck Howard (2008)
India,Jaane Tu... Ya Jaane Na (2008)
UK,Mum & Dad (2008)
UK,Cass (2008)
USA,Redbelt (2008)
Canada,One Week (2008)
UK,Little Ashes (2008)
Turkey,Three Monkeys (2008)
Japan,Kôkaku kidôtai 2.0 (2008)
Denmark,Arn: Riket vid vägens slut (2008)
USA,Forever Strong (2008)
USA,Make It Happen (2008)
USA,My Sassy Girl (2008)
USA,Surveillance (2008)
UK,The Garden of Eden (2008)
Austria,Revanche (2008)
USA,"Welcome Home, Roscoe Jenkins (2008)"
India,Rang Rasiya (2008)
UK,The Escapist (2008)
Denmark,Flame & Citron (2008)
USA,The Merry Gentleman (2008)
USA,Center Stage: Turn It Up (2008)
Japan,Ai no mukidashi (2008)
USA,Management (2008)
Hong Kong,Cheung gong 7 hou (2008)
France,Mesrine Part 2: Public Enemy #1 (2008)
UK,Miss Conception (2008)
USA,Possession (2008)
UK,Adulthood (2008)
USA,Stiletto (2008)
USA,Train (2008)
USA,Wendy and Lucy (2008)
USA,Middle of Nowhere (2008)
Australia,The Black Balloon (2008)
USA,Assassination of a High School President (2008)
Germany,My Mom's New Boyfriend (2008)
USA,Afterschool (2008)
USA,Foreign Exchange (2008)
Australia,Disgrace (2008)
UK,Flashbacks of a Fool (2008)
India,Subramaniapuram (2008)
USA,Whore (2008)
Germany,Berlin Calling (2008)
USA,Private Valentine: Blonde & Dangerous (2008)
France,Tokyo! (2008)
India,Jodhaa Akbar (2008)
USA,Fragments (2008)
USA,An American Carol (2008)
Canada,Boot Camp (2008)
Germany,North Face (2008)
Hong Kong,Man jeuk (2008)
France,The Class (2008)
Canada,1968 Tunnel Rats (2008)
Mexico,Rudo y Cursi (2008)
Australia,Long Weekend (2008)
USA,Mutant Chronicles (2008)
USA,Were the World Mine (2008)
USA,Nights and Weekends (2008)
USA,Last Chance Harvey (2008)
Canada,Gutterballs (2008)
USA,The Yellow Handkerchief (2008)
USA,The Onion Movie (2008)
UK,A Summer in Genoa (2008)
USA,Pretty Ugly People (2008)
USA,100 Feet (2008)
India,Shaurya: It Takes Courage to Make Right... Right (2008)
USA,What Doesn't Kill You (2008)
Ireland,Dorothy Mills (2008)
UK,The Other End of the Line (2008)
Thailand,On-Bak 2 (2008)
Germany,Adam Resurrected (2008)
USA,Autopsy (2008)
USA,Ninja Cheerleaders (2008)
USA,Wieners (2008)
France,Dante 01 (2008)
USA,An American Affair (2008)
USA,Babysitter Wanted (2008)
USA,Shuttle (2008)
France,Pour elle (2008)
USA,ThanksKilling (2009)
France,LOL (Laughing Out Loud) ® (2008)
UK,Good (2008)
USA,Smart People (2008)
Italy,Il divo - La spettacolare vita di Giulio Andreotti (2008)
Canada,Sleepwalking (2008)
USA,Space Chimps (2008)
USA,The Longshots (2008)
USA,Gigantic (2008)
France,The Heir Apparent: Largo Winch (2008)
UK,Fifty Dead Men Walking (2008)
UK,In Tranzit (2008)
USA,Killer Movie (2008)
Chile,Tony Manero (2008)
Australia,Vigilante (2008)
Sweden,"Patrik, Age 1.5 (2008)"
USA,The Gamers: Dorkness Rising (2008)
USA,The Burrowers (2008)
USA,Phoebe in Wonderland (2008)
Japan,L: Change the World (2008)
USA,The Objective (2008)
USA,Another Gay Sequel: Gays Gone Wild! (2008)
Australia,The Square (2008)
Australia,The Children of Huang Shi (2008)
India,Bhoothnath (2008)
USA,Dance of the Dead (2008)
USA,Meet the Browns (2008)
Canada,Mulligans (2008)
USA,The Adventures of Food Boy (2008)
Germany,Anonyma - Eine Frau in Berlin (2008)
UK,Sucker Punch (2008)
Canada,Un été sans point ni coup sûr (2008)
USA,Red (2008)
USA,Thomas Kinkade's Christmas Cottage (2008)
France,Summer Hours (2008)
USA,Sugar (2008)
USA,Baghead (2008)
USA,Delgo (2008)
Australia,Dying Breed (2008)
Finland,Dark Floors (2008)
Turkey,A.R.O.G (2008)
India,Bachna Ae Haseeno (2008)
India,Kidnap (2008)
India,Yuvvraaj (2008)
USA,Trucker (2008)
Finland,Sauna (2008)
USA,Dakota Skye (2008)
France,À l'aventure (2008)
USA,Blackout (2008)
USA,Asylum (2008)
Netherlands,Oorlogswinter (2008)
France,Il y a longtemps que je t'aime (2008)
South Africa,Discreet (2008)
France,8 (2008)
USA,Uncertainty (2008)
France,35 Shots of Rum (2008)
Norway,Cold Prey 2 (2008)
USA,"Lovely, Still (2008)"
Spain,A Matador's Mistress (2008)
Argentina,La mujer sin cabeza (2008)
USA,While She Was Out (2008)
USA,Bad Biology (2008)
USA,Just Add Water (2008)
USA,Sky Kids (2008)
China,Hua pi (2008)
USA,Lymelife (2008)
France,Chasseurs de dragons (2008)
Canada,Ace of Hearts (2008)
USA,Alien Raiders (2008)
India,Rock On!! (2008)
USA,House (2008)
USA,Midnight Movie (2008)
Italy,Revenge (2008)
USA,The Lodge (2008)
UK,Affinity (2008)
USA,Breathing Room (2008)
South Korea,Ssang-hwa-jeom (2008)
South Korea,Garoojigi (2008)
Belgium,Fly Me to the Moon 3D (2008)
Norway,Rovdyr (2008)
Sweden,De ofrivilliga (2008)
USA,August (2008)
USA,Home Movie (2008)
USA,Camille (2008)
USA,Trailer Park of Terror (2008)
USA,Downloading Nancy (2008)
USA,Conspiracy (2008)
USA,Otis (2008)
USA,Spy School (2008)
USA,The Echo (2008)
Norway,Fatso (2008)
South Korea,The Guard Post (2008)
France,Vinyan (2008)
Australia,The Horseman (2008)
USA,Parasomnia (2008)
Sweden,Everlasting Moments (2008)
USA,The Betrayed (2008)
USA,Cookies & Cream (2008)
Ukraine,Sappho (2008)
USA,Visioneers (2008)
India,Firaaq (2008)
Belgium,Le silence de Lorna (2008)
USA,The Pirates Who Don't Do Anything: A VeggieTales Movie (2008)
USA,Strictly Sexual (2008)
Japan,Tokyo Sonata (2008)
India,1920 (2008)
USA,Sex Galaxy (2008)
Canada,The Deal (2008)
USA,BackPage (2008)
USA,Medicine for Melancholy (2008)
USA,One-Eyed Monster (2008)
Slovenia,"Traktor, ljubezen in Rock'n'Roll (2008)"
USA,The Guitar (2008)
USA,Smother (2008)
USA,Grizzly Park (2008)
Canada,Adoration (2008)
Germany,Fast Track: No Limits (2008)
USA,Insidious (2008)
USA,All Roads Lead Home (2008)
UK,Freakdog (2008)
USA,Nothing Like the Holidays (2008)
Japan,Gekijô ban Naruto: Shippûden - Kizuna (2008)
UK,A Fox's Tale (2008)
USA,Hero Wanted (2008)
Mexico,Arráncame la vida (2008)
USA,Dog Gone (2008)
USA,Girlfriend Experience (2008)
USA,Loaded (2008)
USA,El camino (2008)
France,Le premier jour du reste de ta vie (2008)
USA,Finding Amanda (2008)
UK,Chemical Wedding (2008)
France,Johnny Mad Dog (2008)
USA,The Trek (2008)
India,Kismat Konnection (2008)
USA,Ciao (2008)
USA,Goodbye Solo (2008)
USA,It's Alive (2008)
USA,Watercolors (2008)
USA,Road to Hell (2008)
Philippines,Ang lihim ni Antonio (2008)
Spain,Camino (2008)
Thailand,Program na winyan akat (2008)
Japan,The Machine Girl (2008)
Czech Republic,The Rainbow Tribe (2008)
USA,Come Together (2008)
USA,Orgies and the Meaning of Life (2008)
UK,A Deal Is a Deal (2008)
Germany,Krabat (2008)
Germany,Inglourious Basterds (2009)
UK,Avatar (2009)
USA,Watchmen (2009)
USA,Up (2009)
USA,The Hangover (2009)
USA,Jennifer's Body (2009)
UK,The Imaginarium of Doctor Parnassus (2009)
USA,Star Trek (2009)
USA,X-Men Origins: Wolverine (2009)
UK,Harry Potter and the Half-Blood Prince (2009)
USA,2012 (2009)
USA,The Twilight Saga: New Moon (2009)
USA,Orphan (2009)
USA,The Princess and the Frog (2009)
USA,The Proposal (2009)
USA,Sherlock Holmes (2009)
USA,Zombieland (2009)
India,3 Idiots (2009)
USA,(500) Days of Summer (2009)
USA,Couples Retreat (2009)
USA,G.I. Joe: The Rise of Cobra (2009)
